BGP_ID	Long	Lat	bio01	bio02	bio03	bio04	bio05	bio06	bio07	bio08	bio09	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clay	sand	cfvo
24N02366	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02367	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02368	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02369	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02371	-120.05934	56.1223707	3.17692307692311	10.2038461538462	0.249423076923077	1120.10769230769	23.9384615384616	-16.9692307692307	40.9076923076923	16.8846153846154	-2.80384615384612	16.8846153846154	-11.6384615384615	395	63.6192307692308	17.8923076923077	42.8923076923077	164.776923076923	59.6346153846154	164.776923076923	65.5615384615385	373.388020833333	169.856770833333	205.473958333333
24N02397	-134.850618	60.63708	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625	138.293269230769	554.471153846154	187.334134615385
24N02398	-134.850618	60.63708	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625	138.293269230769	554.471153846154	187.334134615385
24N02399	-134.850618	60.63708	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625	138.293269230769	554.471153846154	187.334134615385
24N02401	-134.850618	60.63708	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625	138.293269230769	554.471153846154	187.334134615385
24N02402	-134.850618	60.63708	-0.574999999999974	8.496875	0.21390625	1110.315625	19.33125	-20.38125	39.7125	13.471875	-6.62187499999997	13.471875	-15.028125	342.15625	49.19375	8.715625	42.5875	136.2625	42.109375	136.2625	66.640625	138.293269230769	554.471153846154	187.334134615385
